0.017, 2.30, 3.90, 9.81, 0.27, -0.01, -0.07, -8.28, -2.18, 4.18, 0.21, -0.05, -0.10, -8.19, 3.89, 1.87, 0.07, -0.14, 0.04
0.052, 2.30, 3.98, 9.11, 0.30, 0.04, -0.08, -7.66, -2.15, 4.24, 0.21, -0.07, -0.04, -7.77, 4.08, 1.89, 0.07, -0.07, 0.06
0.085, 2.20, 4.06, 9.47, 0.25, 0.10, -0.04, -7.97, -2.04, 4.23, 0.17, -0.01, 0.02, -8.05, 3.91, 1.74, 0.03, -0.02, -0.00
0.119, 2.16, 3.36, 9.97, 0.27, 0.14, -0.06, -8.71, -2.05, 3.71, 0.20, -0.07, 0.06, -8.76, 3.50, 1.64, 0.07, 0.01, 0.08
0.153, 2.11, 3.77, 10.17, 0.42, 0.12, -0.12, -8.77, -2.05, 4.16, 0.26, -0.21, 0.04, -8.84, 4.03, 1.70, 0.12, -0.01, 0.21
0.187, 2.17, 4.29, 10.01, 0.49, 0.10, -0.10, -8.38, -2.04, 4.51, 0.24, -0.25, 0.02, -8.46, 4.36, 1.72, 0.09, -0.03, 0.23
0.221, 2.15, 4.49, 9.98, 0.36, 0.12, -0.05, -8.59, -1.98, 4.73, 0.18, -0.14, 0.04, -8.60, 4.50, 1.71, 0.03, -0.00, 0.14
0.256, 2.25, 4.41, 10.25, 0.44, 0.13, -0.02, -8.82, -2.17, 4.63, 0.15, -0.22, 0.05, -9.03, 4.41, 1.86, 0.01, -0.00, 0.20
0.289, 2.18, 4.64, 10.73, 0.44, 0.05, -0.01, -9.21, -2.05, 4.91, 0.14, -0.22, -0.03, -9.20, 4.70, 1.70, -0.01, -0.09, 0.21
0.324, 2.12, 4.77, 9.80, 0.42, 0.05, 0.01, -8.32, -1.94, 5.09, 0.13, -0.21, -0.03, -8.34, 5.01, 1.65, -0.02, -0.07, 0.20
0.359, 2.13, 5.29, 10.19, 0.41, 0.08, 0.08, -8.75, -1.98, 5.46, 0.05, -0.18, -0.00, -8.94, 5.27, 1.73, -0.10, -0.05, 0.16
